project_id,target_locale,translator_id,role
769,ja-JP,182,Translator
769,ja-JP,221,Reviewer
770,it-IT,347,Translator
770,it-IT,416,Reviewer
770,es-ES,155,Translator
770,es-ES,168,Reviewer
770,de-DE,434,Translator
770,de-DE,301,Reviewer
770,fr-FR,322,Translator
770,fr-FR,369,Reviewer
771,de-DE,374,Translator
771,de-DE,199,Reviewer
771,fr-FR,5,Translator
771,fr-FR,3,Reviewer
771,ja-JP,187,Translator
771,ja-JP,72,Reviewer
771,es-ES,66,Translator
771,es-ES,76,Reviewer
772,es-ES,323,Translator
772,de-DE,199,Translator
772,pt-BR,104,Translator
772,it-IT,175,Translator
772,fr-FR,423,Translator
773,fr-FR,162,Translator
773,fr-FR,229,Reviewer
773,en-GB,367,Translator
773,en-GB,292,Reviewer
773,de-DE,374,Translator
773,de-DE,301,Reviewer
774,fr-FR,406,Translator
774,fr-FR,244,Reviewer
774,es-ES,399,Translator
774,es-ES,90,Reviewer
774,de-DE,348,Translator
774,de-DE,61,Reviewer
774,ja-JP,320,Translator
774,ja-JP,470,Reviewer
775,de-DE,352,Translator
775,de-DE,374,Reviewer
775,en-US,318,Translator
775,en-US,151,Reviewer
775,es-ES,200,Translator
775,es-ES,263,Reviewer
775,fr-FR,225,Translator
775,fr-FR,451,Reviewer
776,en-US,248,Translator
776,en-US,487,Reviewer
776,ja-JP,421,Translator
776,ja-JP,470,Reviewer
776,de-DE,56,Translator
776,de-DE,303,Reviewer
777,fr-FR,277,Translator
777,fr-FR,381,Reviewer
777,de-DE,48,Translator
777,de-DE,424,Reviewer
777,nl-NL,360,Translator
777,nl-NL,133,Reviewer
777,es-ES,155,Translator
777,es-ES,29,Reviewer
778,fr-FR,464,Translator
778,en-GB,436,Translator
778,de-DE,57,Translator
779,ja-JP,255,Translator
779,ja-JP,364,Reviewer
780,ja-JP,491,Translator
780,ja-JP,494,Reviewer
781,fr-FR,326,Translator
781,fr-FR,24,Reviewer
781,ko-KR,305,Translator
781,ko-KR,124,Reviewer
781,ja-JP,74,Translator
781,ja-JP,187,Reviewer
782,de-DE,199,Translator
782,de-DE,424,Reviewer
783,de-DE,348,Translator
783,de-DE,424,Reviewer
783,fr-FR,236,Translator
783,fr-FR,5,Reviewer
783,zh-CN,106,Translator
783,zh-CN,136,Reviewer
784,ja-JP,449,Translator
784,fr-FR,441,Translator
785,de-DE,309,Translator
785,de-DE,115,Reviewer
785,it-IT,492,Translator
785,it-IT,347,Reviewer
786,es-ES,134,Translator
786,es-ES,483,Reviewer
786,ja-JP,494,Translator
786,ja-JP,270,Reviewer
786,de-DE,424,Translator
786,de-DE,224,Reviewer
787,es-ES,45,Translator
787,de-DE,48,Translator
787,ja-JP,364,Translator
787,fr-FR,365,Translator
788,es-ES,101,Translator
788,es-ES,241,Reviewer
788,pt-BR,418,Translator
788,pt-BR,262,Reviewer
788,de-DE,348,Translator
788,de-DE,339,Reviewer
788,fr-FR,453,Translator
788,fr-FR,302,Reviewer
788,it-IT,152,Translator
788,it-IT,408,Reviewer
789,it-IT,181,Translator
789,de-DE,303,Translator
789,fr-FR,322,Translator
789,ja-JP,193,Translator
789,es-ES,161,Translator
790,ja-JP,317,Translator
790,ja-JP,397,Reviewer
790,es-ES,200,Translator
790,es-ES,226,Reviewer
790,fr-FR,453,Translator
790,fr-FR,302,Reviewer
790,de-DE,142,Translator
790,de-DE,71,Reviewer
791,fr-FR,82,Translator
791,fr-FR,423,Reviewer
792,ja-JP,449,Translator
792,ja-JP,364,Reviewer
793,fr-FR,322,Translator
793,es-ES,223,Translator
793,ja-JP,98,Translator
793,de-DE,240,Translator
794,es-ES,163,Translator
794,es-ES,101,Reviewer
795,de-DE,288,Translator
796,ja-JP,72,Translator
796,ja-JP,73,Reviewer
796,ko-KR,124,Translator
796,ko-KR,267,Reviewer
796,fr-FR,58,Translator
796,fr-FR,381,Reviewer
796,de-DE,97,Translator
796,de-DE,142,Reviewer
796,es-ES,161,Translator
796,es-ES,231,Reviewer
797,en-US,384,Translator
797,en-US,487,Reviewer
797,fr-FR,250,Translator
797,fr-FR,302,Reviewer
797,de-DE,301,Translator
797,de-DE,78,Reviewer
798,it-IT,216,Translator
798,it-IT,416,Reviewer
798,fr-FR,94,Translator
798,fr-FR,369,Reviewer
798,ja-JP,364,Translator
798,ja-JP,182,Reviewer
799,es-ES,263,Translator
799,de-DE,110,Translator
799,da-DK,137,Translator
799,fr-FR,369,Translator
800,es-ES,155,Translator
800,es-ES,483,Reviewer
800,fr-FR,435,Translator
800,fr-FR,484,Reviewer
800,zh-CN,308,Translator
800,zh-CN,493,Reviewer
800,de-DE,57,Translator
800,de-DE,348,Reviewer
801,fr-FR,24,Translator
801,fr-FR,58,Reviewer
801,ko-KR,102,Translator
801,ko-KR,284,Reviewer
801,zh-CN,2,Translator
801,zh-CN,308,Reviewer
801,ja-JP,285,Translator
801,ja-JP,95,Reviewer
801,de-DE,71,Translator
801,de-DE,348,Reviewer
802,fr-FR,484,Translator
802,fr-FR,250,Reviewer
803,fr-FR,302,Translator
803,fr-FR,381,Reviewer
803,en-GB,292,Translator
803,en-GB,52,Reviewer
804,fr-FR,229,Translator
804,fr-FR,24,Reviewer
804,es-ES,155,Translator
804,es-ES,323,Reviewer
804,it-IT,385,Translator
804,it-IT,408,Reviewer
805,ja-JP,74,Translator
805,ja-JP,366,Reviewer
805,fr-FR,250,Translator
805,fr-FR,169,Reviewer
806,en-GB,446,Translator
806,en-GB,487,Reviewer
806,fr-FR,229,Translator
806,fr-FR,302,Reviewer
806,ja-JP,364,Translator
806,ja-JP,239,Reviewer
806,de-DE,370,Translator
806,de-DE,71,Reviewer
806,es-ES,263,Translator
806,es-ES,134,Reviewer
807,fr-FR,180,Translator
807,fr-FR,423,Reviewer
807,de-DE,78,Translator
807,de-DE,348,Reviewer
807,ja-JP,285,Translator
807,ja-JP,449,Reviewer
807,zh-CN,308,Translator
807,zh-CN,493,Reviewer
808,nl-NL,213,Translator
808,nl-NL,253,Reviewer
808,fr-FR,423,Translator
808,fr-FR,459,Reviewer
808,de-DE,300,Translator
808,de-DE,61,Reviewer
808,pl-PL,388,Translator
808,pl-PL,147,Reviewer
808,it-IT,36,Translator
808,it-IT,181,Reviewer
808,es-ES,223,Translator
808,es-ES,163,Reviewer
809,ja-JP,254,Translator
809,ja-JP,193,Reviewer
809,fr-FR,381,Translator
809,fr-FR,423,Reviewer
809,zh-CN,42,Translator
809,zh-CN,20,Reviewer
809,de-DE,144,Translator
809,de-DE,300,Reviewer
810,de-DE,300,Translator
810,de-DE,71,Reviewer
810,it-IT,47,Translator
810,it-IT,492,Reviewer
810,fr-FR,381,Translator
810,fr-FR,24,Reviewer
810,pt-BR,404,Translator
810,pt-BR,442,Reviewer
810,es-ES,155,Translator
810,es-ES,66,Reviewer
811,ja-JP,491,Translator
811,ja-JP,366,Reviewer
811,de-DE,48,Translator
811,de-DE,288,Reviewer
811,fr-FR,453,Translator
811,fr-FR,94,Reviewer
811,es-ES,76,Translator
811,es-ES,226,Reviewer
812,es-ES,76,Translator
812,es-ES,66,Reviewer
812,fr-FR,260,Translator
812,fr-FR,365,Reviewer
812,ja-JP,193,Translator
812,ja-JP,211,Reviewer
812,de-DE,197,Translator
812,de-DE,352,Reviewer
812,ko-KR,331,Translator
812,ko-KR,102,Reviewer
813,fr-FR,91,Translator
813,fr-FR,464,Reviewer
813,ja-JP,455,Translator
813,ja-JP,281,Reviewer
813,ko-KR,207,Translator
813,ko-KR,88,Reviewer
813,de-DE,370,Translator
813,de-DE,301,Reviewer
813,es-ES,226,Translator
813,es-ES,168,Reviewer
814,de-DE,374,Translator
814,de-DE,142,Reviewer
814,ja-JP,103,Translator
814,ja-JP,397,Reviewer
814,zh-CN,495,Translator
814,zh-CN,136,Reviewer
814,ko-KR,413,Translator
814,ko-KR,490,Reviewer
814,fr-FR,423,Translator
814,fr-FR,180,Reviewer
815,zh-CN,493,Translator
815,zh-CN,497,Reviewer
815,de-DE,339,Translator
815,de-DE,288,Reviewer
816,fr-FR,444,Translator
816,fr-FR,302,Reviewer
816,de-DE,348,Translator
816,de-DE,78,Reviewer
816,en-US,154,Translator
816,en-US,362,Reviewer
816,ja-JP,366,Translator
816,ja-JP,351,Reviewer
817,es-ES,231,Translator
817,de-DE,142,Translator
817,ja-JP,285,Translator
817,it-IT,465,Translator
818,de-DE,224,Translator
818,ko-KR,83,Translator
818,zh-CN,16,Translator
818,fr-FR,406,Translator
818,ja-JP,285,Translator
819,fr-FR,451,Translator
819,fr-FR,94,Reviewer
820,ko-KR,331,Translator
820,ja-JP,98,Translator
820,de-DE,144,Translator
820,zh-CN,106,Translator
820,fr-FR,169,Translator
821,es-ES,163,Translator
821,fr-FR,91,Translator
821,de-DE,78,Translator
821,it-IT,47,Translator
822,fr-FR,451,Translator
822,fr-FR,5,Reviewer
822,ja-JP,285,Translator
822,ja-JP,103,Reviewer
823,zh-CN,495,Translator
823,ja-JP,103,Translator
823,de-DE,197,Translator
824,de-DE,240,Translator
824,de-DE,303,Reviewer
825,de-DE,301,Translator
825,de-DE,56,Reviewer
826,ko-KR,321,Translator
826,ko-KR,246,Reviewer
826,ja-JP,351,Translator
826,ja-JP,254,Reviewer
826,es-ES,223,Translator
826,es-ES,483,Reviewer
826,de-DE,48,Translator
826,de-DE,78,Reviewer
827,fr-FR,444,Translator
827,ja-JP,255,Translator
827,es-ES,168,Translator
828,ko-KR,445,Translator
828,ko-KR,346,Reviewer
828,fr-FR,180,Translator
828,fr-FR,453,Reviewer
828,de-DE,97,Translator
828,de-DE,434,Reviewer
828,ja-JP,295,Translator
828,ja-JP,351,Reviewer
828,zh-CN,204,Translator
828,zh-CN,308,Reviewer
829,nl-NL,87,Translator
829,nl-NL,307,Reviewer
829,it-IT,385,Translator
829,it-IT,443,Reviewer
829,de-DE,370,Translator
829,de-DE,434,Reviewer
829,fr-FR,441,Translator
829,fr-FR,158,Reviewer
829,es-ES,76,Translator
829,es-ES,475,Reviewer
829,pl-PL,26,Translator
829,pl-PL,31,Reviewer
830,de-DE,97,Translator
830,de-DE,348,Reviewer
830,fr-FR,406,Translator
830,fr-FR,3,Reviewer
831,es-ES,483,Translator
832,fr-FR,459,Translator
832,fr-FR,5,Reviewer
832,en-US,318,Translator
832,en-US,21,Reviewer
832,ja-JP,421,Translator
832,ja-JP,187,Reviewer
832,de-DE,240,Translator
832,de-DE,300,Reviewer
833,fr-FR,33,Translator
833,fr-FR,444,Reviewer
833,ja-JP,320,Translator
833,ja-JP,281,Reviewer
833,pt-BR,293,Translator
833,pt-BR,310,Reviewer
834,ja-JP,397,Translator
834,ja-JP,449,Reviewer
834,fr-FR,459,Translator
834,fr-FR,225,Reviewer
834,de-DE,78,Translator
834,de-DE,56,Reviewer
835,fr-FR,423,Translator
835,fr-FR,24,Reviewer
835,ja-JP,295,Translator
835,ja-JP,491,Reviewer
836,de-DE,486,Translator
836,fr-FR,435,Translator
836,ja-JP,187,Translator
836,es-ES,155,Translator
836,ko-KR,297,Translator
837,it-IT,347,Translator
837,it-IT,175,Reviewer
837,pl-PL,388,Translator
837,pl-PL,425,Reviewer
837,de-DE,348,Translator
837,de-DE,199,Reviewer
837,fr-FR,423,Translator
837,fr-FR,260,Reviewer
838,es-ES,263,Translator
838,it-IT,456,Translator
838,de-DE,434,Translator
838,fr-FR,365,Translator
839,fr-FR,169,Translator
839,fr-FR,369,Reviewer
839,da-DK,237,Translator
839,da-DK,70,Reviewer
840,fr-FR,406,Translator
840,fr-FR,250,Reviewer
840,zh-CN,429,Translator
840,zh-CN,111,Reviewer
841,fr-FR,302,Translator
841,fr-FR,365,Reviewer
841,ja-JP,221,Translator
841,ja-JP,270,Reviewer
841,de-DE,71,Translator
841,de-DE,224,Reviewer
842,fr-FR,406,Translator
842,de-DE,197,Translator
843,de-DE,177,Translator
843,de-DE,348,Reviewer
843,fr-FR,244,Translator
843,fr-FR,82,Reviewer
843,en-GB,498,Translator
843,en-GB,440,Reviewer
844,de-DE,288,Translator
845,fr-FR,164,Translator
845,es-ES,241,Translator
845,de-DE,61,Translator
845,ja-JP,266,Translator
846,fr-FR,459,Translator
846,fr-FR,244,Reviewer
846,zh-CN,308,Translator
846,zh-CN,312,Reviewer
846,de-DE,301,Translator
846,de-DE,177,Reviewer
847,zh-CN,2,Translator
847,de-DE,434,Translator
848,pt-BR,12,Translator
848,fr-FR,171,Translator
848,es-ES,161,Translator
848,ja-JP,221,Translator
849,it-IT,175,Translator
849,it-IT,181,Reviewer
849,fr-FR,33,Translator
849,fr-FR,171,Reviewer
849,de-DE,199,Translator
849,de-DE,78,Reviewer
849,es-ES,200,Translator
849,es-ES,390,Reviewer
850,fr-FR,225,Translator
850,de-DE,56,Translator
851,de-DE,97,Translator
851,de-DE,71,Reviewer
851,fr-FR,327,Translator
851,fr-FR,236,Reviewer
851,nl-NL,213,Translator
851,nl-NL,123,Reviewer
851,es-ES,168,Translator
851,es-ES,231,Reviewer
851,it-IT,216,Translator
851,it-IT,347,Reviewer
852,fr-FR,3,Translator
852,de-DE,303,Translator
853,de-DE,348,Translator
854,ja-JP,397,Translator
854,ja-JP,73,Reviewer
854,de-DE,224,Translator
854,de-DE,374,Reviewer
854,fr-FR,236,Translator
854,fr-FR,24,Reviewer
854,es-ES,475,Translator
854,es-ES,200,Reviewer
855,ja-JP,187,Translator
855,ja-JP,239,Reviewer
855,fr-FR,82,Translator
855,fr-FR,380,Reviewer
855,de-DE,288,Translator
855,de-DE,144,Reviewer
855,es-ES,90,Translator
855,es-ES,399,Reviewer
856,es-ES,90,Translator
856,es-ES,161,Reviewer
857,es-ES,226,Translator
857,de-DE,197,Translator
857,zh-CN,493,Translator
857,fr-FR,406,Translator
858,es-ES,168,Translator
858,es-ES,76,Reviewer
859,fr-FR,158,Translator
859,fr-FR,322,Reviewer
859,ja-JP,364,Translator
859,ja-JP,285,Reviewer
859,zh-CN,99,Translator
859,zh-CN,312,Reviewer
859,de-DE,370,Translator
859,de-DE,309,Reviewer
860,it-IT,18,Translator
860,es-ES,45,Translator
860,fr-FR,322,Translator
860,de-DE,424,Translator
861,ja-JP,449,Translator
861,ja-JP,491,Reviewer
862,de-DE,97,Translator
862,fr-FR,363,Translator
862,es-ES,475,Translator
863,es-ES,483,Translator
863,de-DE,199,Translator
864,zh-CN,340,Translator
864,de-DE,97,Translator
864,ja-JP,182,Translator
865,es-ES,90,Translator
865,es-ES,241,Reviewer
865,en-US,315,Translator
865,en-US,154,Reviewer
865,de-DE,97,Translator
865,de-DE,142,Reviewer
865,fr-FR,158,Translator
865,fr-FR,164,Reviewer
866,fr-FR,444,Translator
866,fr-FR,322,Reviewer
867,zh-CN,489,Translator
867,zh-CN,228,Reviewer
867,fr-FR,164,Translator
867,fr-FR,444,Reviewer
867,ja-JP,187,Translator
867,ja-JP,270,Reviewer
867,ko-KR,149,Translator
867,ko-KR,445,Reviewer
867,de-DE,374,Translator
867,de-DE,434,Reviewer
868,es-ES,141,Translator
868,es-ES,241,Reviewer
868,ja-JP,351,Translator
868,ja-JP,103,Reviewer
868,fr-FR,169,Translator
868,fr-FR,322,Reviewer
869,es-ES,483,Translator
869,es-ES,294,Reviewer
870,de-DE,97,Translator
870,de-DE,61,Reviewer
870,fr-FR,24,Translator
870,fr-FR,229,Reviewer
870,ko-KR,375,Translator
870,ko-KR,207,Reviewer
871,es-ES,426,Translator
871,es-ES,231,Reviewer
872,de-DE,424,Translator
872,de-DE,370,Reviewer
872,ja-JP,366,Translator
872,ja-JP,364,Reviewer
872,fr-FR,33,Translator
872,fr-FR,3,Reviewer
872,es-ES,263,Translator
872,es-ES,475,Reviewer
873,es-ES,294,Translator
873,es-ES,161,Reviewer
873,ja-JP,98,Translator
873,ja-JP,351,Reviewer
873,it-IT,201,Translator
873,it-IT,385,Reviewer
873,de-DE,486,Translator
873,de-DE,56,Reviewer
874,de-DE,97,Translator
875,it-IT,456,Translator
875,it-IT,18,Reviewer
876,it-IT,347,Translator
876,it-IT,201,Reviewer
876,es-ES,134,Translator
876,es-ES,155,Reviewer
876,nl-NL,499,Translator
876,nl-NL,133,Reviewer
876,de-DE,339,Translator
876,de-DE,61,Reviewer
876,fr-FR,444,Translator
876,fr-FR,435,Reviewer
876,pl-PL,147,Translator
876,pl-PL,356,Reviewer
877,de-DE,115,Translator
877,de-DE,197,Reviewer
877,fr-FR,363,Translator
877,fr-FR,82,Reviewer
877,ja-JP,98,Translator
877,ja-JP,254,Reviewer
877,es-ES,390,Translator
877,es-ES,231,Reviewer
878,de-DE,486,Translator
878,de-DE,300,Reviewer
878,fr-FR,3,Translator
878,fr-FR,250,Reviewer
878,ko-KR,267,Translator
878,ko-KR,207,Reviewer
878,es-ES,226,Translator
878,es-ES,76,Reviewer
878,ja-JP,295,Translator
878,ja-JP,281,Reviewer
879,de-DE,374,Translator
879,de-DE,348,Reviewer
879,fr-FR,326,Translator
879,fr-FR,94,Reviewer
879,ja-JP,270,Translator
879,ja-JP,255,Reviewer
879,es-ES,294,Translator
879,es-ES,426,Reviewer
879,zh-CN,228,Translator
879,zh-CN,335,Reviewer
880,de-DE,48,Translator
880,de-DE,339,Reviewer
880,es-ES,390,Translator
880,es-ES,200,Reviewer
880,it-IT,385,Translator
880,it-IT,428,Reviewer
880,pl-PL,402,Translator
880,pl-PL,251,Reviewer
880,fr-FR,260,Translator
880,fr-FR,277,Reviewer
881,fr-FR,162,Translator
881,fr-FR,91,Reviewer
881,ja-JP,239,Translator
881,ja-JP,281,Reviewer
881,es-ES,399,Translator
881,es-ES,475,Reviewer
881,de-DE,300,Translator
881,de-DE,424,Reviewer
882,fr-FR,225,Translator
882,fr-FR,406,Reviewer
882,ja-JP,317,Translator
882,ja-JP,364,Reviewer
883,es-ES,101,Translator
883,es-ES,226,Reviewer
883,it-IT,385,Translator
883,it-IT,18,Reviewer
883,de-DE,144,Translator
883,de-DE,97,Reviewer
883,fr-FR,162,Translator
883,fr-FR,381,Reviewer
884,de-DE,97,Translator
884,de-DE,339,Reviewer
884,ja-JP,494,Translator
884,ja-JP,317,Reviewer
885,zh-CN,232,Translator
885,zh-CN,319,Reviewer
885,es-ES,241,Translator
885,es-ES,168,Reviewer
885,de-DE,303,Translator
885,de-DE,97,Reviewer
885,fr-FR,236,Translator
885,fr-FR,158,Reviewer
886,es-ES,241,Translator
886,es-ES,294,Reviewer
886,ja-JP,182,Translator
886,ja-JP,351,Reviewer
886,it-IT,36,Translator
886,it-IT,347,Reviewer
887,en-US,420,Translator
887,de-DE,224,Translator
887,fr-FR,484,Translator
887,ja-JP,491,Translator
888,es-ES,323,Translator
888,es-ES,226,Reviewer
888,de-DE,339,Translator
888,de-DE,348,Reviewer
888,it-IT,467,Translator
888,it-IT,201,Reviewer
888,fr-FR,180,Translator
888,fr-FR,82,Reviewer
889,de-DE,348,Translator
889,de-DE,177,Reviewer
889,es-ES,29,Translator
889,es-ES,155,Reviewer
889,en-US,117,Translator
889,en-US,34,Reviewer
890,fr-FR,464,Translator
891,de-DE,288,Translator
891,de-DE,177,Reviewer
891,fr-FR,459,Translator
891,fr-FR,365,Reviewer
891,zh-CN,204,Translator
891,zh-CN,228,Reviewer
892,es-ES,483,Translator
892,es-ES,66,Reviewer
892,fr-FR,5,Translator
892,fr-FR,162,Reviewer
892,zh-CN,184,Translator
892,zh-CN,2,Reviewer
892,de-DE,197,Translator
892,de-DE,224,Reviewer
893,de-DE,199,Translator
893,es-ES,475,Translator
893,ja-JP,320,Translator
893,fr-FR,441,Translator
894,de-DE,197,Translator
894,es-ES,390,Translator
894,ja-JP,351,Translator
894,fr-FR,24,Translator
894,ko-KR,243,Translator
895,fr-FR,381,Translator
895,fr-FR,225,Reviewer
895,ja-JP,211,Translator
895,ja-JP,281,Reviewer
896,ja-JP,255,Translator
896,ja-JP,281,Reviewer
897,ja-JP,74,Translator
897,de-DE,434,Translator
897,zh-CN,136,Translator
898,fr-FR,453,Translator
898,fr-FR,459,Reviewer
898,en-US,468,Translator
898,en-US,383,Reviewer
898,ja-JP,255,Translator
898,ja-JP,187,Reviewer
898,de-DE,71,Translator
898,de-DE,301,Reviewer
899,de-DE,301,Translator
899,es-ES,168,Translator
899,it-IT,47,Translator
900,ja-JP,470,Translator
900,fr-FR,3,Translator
900,es-ES,141,Translator
900,it-IT,467,Translator
901,fr-FR,302,Translator
901,de-DE,78,Translator
901,es-ES,161,Translator
901,ja-JP,98,Translator
902,fr-FR,406,Translator
902,fr-FR,327,Reviewer
902,zh-CN,96,Translator
902,zh-CN,50,Reviewer
902,de-DE,61,Translator
902,de-DE,177,Reviewer
902,es-ES,168,Translator
902,es-ES,323,Reviewer
903,de-DE,370,Translator
903,fr-FR,363,Translator
903,es-ES,141,Translator
903,ja-JP,491,Translator
904,es-ES,399,Translator
904,es-ES,226,Reviewer
904,de-DE,142,Translator
904,de-DE,97,Reviewer
904,fr-FR,453,Translator
904,fr-FR,365,Reviewer
904,it-IT,216,Translator
904,it-IT,385,Reviewer
905,de-DE,303,Translator
905,de-DE,144,Reviewer
906,fr-FR,464,Translator
906,fr-FR,250,Reviewer
906,zh-CN,2,Translator
906,zh-CN,106,Reviewer
907,fr-FR,451,Translator
907,fr-FR,459,Reviewer
908,fr-FR,322,Translator
908,fr-FR,277,Reviewer
908,de-DE,374,Translator
908,de-DE,352,Reviewer
908,es-ES,161,Translator
908,es-ES,226,Reviewer
908,en-US,248,Translator
908,en-US,318,Reviewer
909,it-IT,416,Translator
909,it-IT,201,Reviewer
909,fr-FR,58,Translator
909,fr-FR,423,Reviewer
909,es-ES,45,Translator
909,es-ES,263,Reviewer
909,ja-JP,270,Translator
909,ja-JP,182,Reviewer
909,de-DE,56,Translator
909,de-DE,57,Reviewer
910,es-ES,90,Translator
910,es-ES,483,Reviewer
911,da-DK,85,Translator
911,da-DK,19,Reviewer
911,es-ES,399,Translator
911,es-ES,90,Reviewer
911,fr-FR,381,Translator
911,fr-FR,180,Reviewer
911,de-DE,197,Translator
911,de-DE,348,Reviewer
912,fr-FR,327,Translator
912,ja-JP,187,Translator
912,de-DE,339,Translator
912,zh-CN,493,Translator
913,fr-FR,164,Translator
913,fr-FR,326,Reviewer
914,fr-FR,327,Translator
914,fr-FR,406,Reviewer
914,zh-CN,99,Translator
914,zh-CN,495,Reviewer
914,de-DE,348,Translator
914,de-DE,434,Reviewer
914,es-ES,101,Translator
914,es-ES,134,Reviewer
915,fr-FR,180,Translator
915,fr-FR,260,Reviewer
915,de-DE,288,Translator
915,de-DE,224,Reviewer
915,es-ES,155,Translator
915,es-ES,323,Reviewer
916,it-IT,201,Translator
916,fr-FR,464,Translator
916,de-DE,57,Translator
916,ja-JP,255,Translator
916,es-ES,399,Translator
917,ko-KR,243,Translator
917,ko-KR,83,Reviewer
917,es-ES,76,Translator
917,es-ES,323,Reviewer
918,ja-JP,95,Translator
918,ja-JP,73,Reviewer
918,ko-KR,321,Translator
918,ko-KR,83,Reviewer
918,de-DE,142,Translator
918,de-DE,301,Reviewer
919,es-ES,241,Translator
919,es-ES,223,Reviewer
919,pt-BR,289,Translator
919,pt-BR,10,Reviewer
919,de-DE,352,Translator
919,de-DE,224,Reviewer
920,de-DE,97,Translator
920,de-DE,486,Reviewer
920,fr-FR,162,Translator
920,fr-FR,369,Reviewer
920,ja-JP,211,Translator
920,ja-JP,221,Reviewer
920,es-ES,483,Translator
920,es-ES,226,Reviewer
921,es-ES,483,Translator
921,ja-JP,397,Translator
921,fr-FR,451,Translator
921,ko-KR,432,Translator
921,de-DE,301,Translator
922,es-ES,390,Translator
922,es-ES,475,Reviewer
923,zh-CN,99,Translator
923,zh-CN,489,Reviewer
923,fr-FR,406,Translator
923,fr-FR,441,Reviewer
923,de-DE,177,Translator
923,de-DE,309,Reviewer
924,es-ES,168,Translator
924,es-ES,399,Reviewer
925,ja-JP,494,Translator
925,ja-JP,193,Reviewer
925,fr-FR,82,Translator
925,fr-FR,423,Reviewer
925,de-DE,199,Translator
925,de-DE,424,Reviewer
926,ja-JP,73,Translator
926,ja-JP,449,Reviewer
926,de-DE,424,Translator
926,de-DE,303,Reviewer
926,fr-FR,5,Translator
926,fr-FR,484,Reviewer
926,it-IT,201,Translator
926,it-IT,467,Reviewer
926,es-ES,76,Translator
926,es-ES,226,Reviewer
927,ja-JP,211,Translator
927,es-ES,483,Translator
927,fr-FR,326,Translator
927,de-DE,309,Translator
928,ja-JP,494,Translator
929,de-DE,300,Translator
929,de-DE,61,Reviewer
929,fr-FR,3,Translator
929,fr-FR,260,Reviewer
929,es-ES,168,Translator
929,es-ES,241,Reviewer
929,en-GB,139,Translator
929,en-GB,487,Reviewer
929,ja-JP,193,Translator
929,ja-JP,266,Reviewer
930,es-ES,223,Translator
930,es-ES,323,Reviewer
930,fr-FR,260,Translator
930,fr-FR,236,Reviewer
930,ja-JP,491,Translator
930,ja-JP,270,Reviewer
930,de-DE,374,Translator
930,de-DE,97,Reviewer
930,it-IT,216,Translator
930,it-IT,465,Reviewer
931,ja-JP,397,Translator
931,es-ES,263,Translator
931,de-DE,486,Translator
931,fr-FR,33,Translator
932,de-DE,352,Translator
933,en-GB,498,Translator
933,en-GB,480,Reviewer
933,fr-FR,277,Translator
933,fr-FR,158,Reviewer
933,de-DE,288,Translator
933,de-DE,303,Reviewer
934,es-ES,29,Translator
935,fr-FR,302,Translator
935,fr-FR,363,Reviewer
935,en-GB,313,Translator
935,en-GB,212,Reviewer
935,de-DE,57,Translator
935,de-DE,301,Reviewer
936,de-DE,97,Translator
936,de-DE,240,Reviewer
